0,183.393,-48.4623
0.003,183.421,-48.6012
0.006,183.461,-48.747
0.009,183.511,-48.8998
0.012,183.573,-49.0595
0.015,183.645,-49.2261
0.018,183.728,-49.3997
0.021,183.822,-49.5803
0.024,183.927,-49.7677
0.027,184.042,-49.9621
0.03,184.169,-50.1634
0.033,184.306,-50.3716
0.036,184.453,-50.5867
0.039,184.611,-50.8086
0.042,184.78,-51.0373
0.045,184.959,-51.2729
0.048,185.149,-51.5152
0.051,185.349,-51.7642
0.054,185.559,-52.0199
0.057,185.779,-52.2822
0.06,186.009,-52.551
0.063,186.249,-52.8263
0.066,186.498,-53.1079
0.069,186.757,-53.3959
0.072,187.024,-53.6899
0.075,187.301,-53.9901
0.078,187.585,-54.2961
0.081,187.878,-54.6078
0.084,188.179,-54.9251
0.087,188.487,-55.2477
0.09,188.801,-55.5755
0.093,189.121,-55.9081
0.096,189.447,-56.2454
0.099,189.777,-56.5869
0.102,190.11,-56.9325
0.105,190.446,-57.2816
0.108,190.783,-57.6339
0.111,191.12,-57.9889
0.114,191.456,-58.3462
0.117,191.788,-58.7052
0.12,192.115,-59.0653
0.123,192.435,-59.4258
0.126,192.746,-59.7861
0.129,193.045,-60.1452
0.132,193.33,-60.5025
0.135,193.597,-60.8569
0.138,193.845,-61.2075
0.141,194.068,-61.0431
0.144,194.266,-61.3809
0.147,194.433,-61.712
0.15,194.568,-62.035
0.153,194.668,-62.3486
0.156,194.731,-62.6514
0.159,194.756,-62.9417
0.162,194.742,-63.218
0.165,194.692,-63.4784
0.168,194.606,-63.7213
0.171,194.491,-63.9447
0.174,194.35,-64.1467
0.177,194.193,-64.3255
0.18,194.026,-64.479
0.183,193.86,-64.6056
0.186,193.704,-64.7034
0.189,193.565,-64.7708
0.192,193.45,-64.8066
0.195,193.362,-64.8097
0.198,193.304,-64.7794
0.201,193.272,-64.7155
0.204,193.262,-64.6184
0.207,193.267,-64.489
0.21,193.278,-64.3288
0.213,193.287,-64.1402
0.216,193.285,-63.9261
0.219,193.265,-63.6901
0.222,193.222,-63.4362
0.225,193.152,-63.1692
0.228,193.055,-62.8937
0.231,192.932,-62.615
0.234,192.785,-62.338
0.237,192.619,-62.0677
0.24,192.44,-61.8089
0.243,192.254,-61.5658
0.246,192.068,-61.3428
0.249,191.889,-61.1436
0.252,191.724,-60.9719
0.255,191.582,-60.8311
0.258,191.469,-60.7246
0.261,191.392,-60.6556
0.264,191.357,-60.627
0.267,191.37,-60.6417
0.27,191.437,-60.7022
0.273,191.561,-60.8106
0.276,191.745,-60.9684
0.279,191.991,-61.1763
0.282,192.299,-61.4346
0.285,192.668,-61.7423
0.288,193.098,-62.0979
0.291,193.583,-62.4989
0.294,194.121,-62.9422
0.297,194.705,-63.424
0.3,195.331,-63.9399
0.303,195.992,-64.4852
0.306,196.682,-65.055
0.309,197.394,-66.0379
0.312,198.122,-66.7021
0.315,198.859,-67.3682
0.318,199.601,-68.0309
0.321,200.34,-68.6852
0.324,201.073,-69.3268
0.327,201.792,-69.9513
0.33,202.495,-70.5547
0.333,203.175,-71.1331
0.336,203.829,-71.6827
0.339,204.452,-71.799
0.342,205.04,-72.2819
0.345,205.587,-72.7266
0.348,206.091,-73.1287
0.351,206.546,-73.4839
0.354,206.947,-73.7881
0.357,207.291,-74.0371
0.36,207.573,-74.2271
0.363,207.791,-74.3547
0.366,207.941,-74.4175
0.369,208.023,-74.4141
0.372,208.036,-74.3446
0.375,207.982,-74.2107
0.378,207.865,-74.0165
0.381,207.692,-73.768
0.384,207.471,-73.474
0.387,207.213,-73.1454
0.39,206.931,-72.7954
0.393,206.641,-72.4389
0.396,206.359,-72.0924
0.399,206.102,-71.7729
0.402,205.888,-71.498
0.405,205.734,-71.2841
0.408,205.653,-71.1465
0.411,205.66,-71.0977
0.414,205.763,-71.1467
0.417,205.967,-71.2977
0.42,206.269,-71.5494
0.423,206.664,-71.8947
0.426,207.138,-72.3206
0.429,207.674,-71.2377
0.432,208.25,-71.751
0.435,208.844,-72.2839
0.438,209.434,-72.8141
0.441,210,-73.3208
0.444,210.525,-73.7874
0.447,210.998,-74.2013
0.45,211.409,-74.5545
0.453,211.757,-74.8437
0.456,212.041,-75.0691
0.459,212.265,-75.2345
0.462,212.435,-75.3456
0.465,212.558,-75.4096
0.468,212.641,-75.4342
0.471,212.693,-75.427
0.474,212.719,-75.3946
0.477,212.725,-75.3426
0.48,212.715,-75.2751
0.483,212.691,-75.1946
0.486,212.655,-75.1024
0.489,212.605,-74.9982
0.492,212.541,-74.8808
0.495,212.461,-74.7483
0.498,212.361,-74.5984
0.501,212.239,-74.4285
0.504,212.091,-74.2361
0.507,211.917,-74.0192
0.51,211.712,-73.776
0.513,211.476,-73.5051
0.516,211.207,-73.2058
0.519,210.905,-72.8778
0.522,210.568,-72.5212
0.525,210.197,-72.1365
0.528,209.793,-71.7246
0.531,209.355,-71.2865
0.534,208.885,-70.8237
0.537,208.383,-70.3377
0.54,207.852,-69.8303
0.543,207.293,-69.3037
0.546,206.708,-67.9818
0.549,206.101,-67.4563
0.552,205.476,-66.9203
0.555,204.837,-66.6311
0.558,204.193,-66.1082
0.561,203.551,-65.5924
0.564,202.921,-65.0922
0.567,202.315,-64.6175
0.57,201.748,-64.1797
0.573,201.234,-63.791
0.576,200.79,-63.4644
0.579,200.431,-63.213
0.582,200.173,-63.1644
0.585,200.03,-63.1656
0.588,200.015,-63.2781
0.591,200.135,-63.507
0.594,200.394,-63.854
0.597,200.792,-64.3171
0.6,201.326,-64.8907
0.603,201.985,-65.566
0.606,202.758,-66.3314
0.609,203.628,-67.1731
0.612,204.58,-68.076
0.615,205.593,-69.0247
0.618,206.649,-70.0035
0.621,207.73,-70.9975
0.624,208.818,-71.993
0.627,209.898,-72.9776
0.63,210.955,-73.9404
0.633,211.976,-74.8722
0.636,212.953,-75.7654
0.639,213.877,-76.6141
0.642,214.743,-77.4138
0.645,215.547,-76.9789
0.648,216.287,-77.6747
0.651,216.963,-78.3154
0.654,217.576,-78.9011
0.657,218.13,-79.4324
0.66,218.629,-80.3318
0.663,219.078,-80.8376
0.666,219.482,-81.087
0.669,219.847,-81.5008
0.672,220.18,-81.1219
0.675,220.487,-81.3791
0.678,220.774,-81.5998
0.681,221.045,-81.7864
0.684,221.306,-81.9405
0.687,221.559,-82.0637
0.69,221.807,-82.1573
0.693,222.05,-82.2222
0.696,222.288,-82.259
0.699,222.518,-82.2681
0.702,222.737,-82.1809
0.705,222.941,-82.1629
0.708,223.123,-82.1189
0.711,223.276,-82.0481
0.714,223.394,-81.9494
0.717,223.468,-81.8219
0.72,223.489,-81.6643
0.723,223.449,-81.4758
0.726,223.34,-81.2556
0.729,223.154,-81.003
0.732,222.884,-80.718
0.735,222.525,-80.4011
0.738,222.071,-80.0535
0.741,221.521,-79.677
0.744,220.875,-79.2747
0.747,220.135,-78.8506
0.75,219.306,-81.2813
0.753,218.397,-80.9619
0.756,217.422,-80.6251
0.759,216.395,-80.2753
0.762,215.338,-79.9176
0.765,214.273,-79.5572
0.768,213.226,-79.1989
0.771,212.222,-78.8469
0.774,211.288,-78.5039
0.777,210.446,-74.1247
0.78,209.716,-73.7038
0.783,209.113,-73.3607
0.786,208.642,-73.0936
0.789,208.304,-72.8952
0.792,208.09,-72.7537
0.795,207.988,-72.6539
0.798,207.979,-72.5791
0.801,208.041,-70.6433
0.804,208.152,-70.5633
0.807,208.292,-70.4651
0.81,208.44,-70.3415
0.813,208.584,-70.1894
0.816,208.711,-70.0097
0.819,208.816,-68.6348
0.822,208.892,-68.4443
0.825,208.94,-68.2434
0.828,208.958,-68.0394
0.831,208.947,-67.8388
0.834,208.907,-67.6472
0.837,208.839,-67.4699
0.84,208.746,-67.3118
0.843,208.63,-67.1784
0.846,208.496,-67.0762
0.849,208.351,-67.0129
0.852,208.205,-66.9974
0.855,208.066,-67.0394
0.858,207.947,-67.1478
0.861,207.857,-67.3306
0.864,207.806,-67.5928
0.867,207.803,-67.9362
0.87,207.851,-68.3585
0.873,207.954,-68.8532
0.876,208.111,-69.4098
0.879,208.32,-70.0147
0.882,208.578,-70.6521
0.885,208.881,-71.3049
0.888,209.223,-71.956
0.891,209.599,-72.5893
0.894,210.003,-73.19
0.897,210.43,-73.7455
0.9,210.871,-74.2457
0.903,211.318,-74.6828
0.906,211.763,-75.0512
0.909,212.193,-75.3478
0.912,212.6,-75.5711
0.915,212.97,-75.7218
0.918,213.295,-75.8017
0.921,213.564,-75.8662
0.924,213.769,-75.8118
0.927,213.906,-75.0437
0.93,213.97,-74.8161
0.933,213.962,-74.5466
