0.258,2.64201e-005,-3.69499e-006,-1.94933,1.94933
0.261,2.70355e-005,-3.69535e-006,-1.94932,1.94932
0.264,2.76581e-005,-3.6957e-006,-1.9493,1.9493
0.267,2.82877e-005,-3.69607e-006,-1.94929,1.94929
0.27,2.89245e-005,-3.69643e-006,-1.94927,1.94927
0.273,2.95684e-005,-3.6968e-006,-1.94925,1.94925
0.276,3.02194e-005,-3.69717e-006,-1.94924,1.94924
0.279,3.08775e-005,-3.69755e-006,-1.94922,1.94922
0.282,3.15428e-005,-3.69793e-006,-1.9492,1.9492
0.285,3.22152e-005,-3.69832e-006,-1.94919,1.94919
0.288,3.28947e-005,-3.69871e-006,-1.94917,1.94917
0.291,3.35814e-005,-3.6991e-006,-1.94915,1.94915
0.294,3.42752e-005,-3.6995e-006,-1.94914,1.94914
0.297,3.49762e-005,-3.6999e-006,-1.94912,1.94912
0.3,3.56842e-005,-3.70031e-006,-1.9491,1.9491
0.303,3.63995e-005,-3.70072e-006,-1.94908,1.94908
0.306,3.71218e-005,-3.70113e-006,-1.94906,1.94906
0.309,3.78514e-005,-3.70155e-006,-1.94905,1.94905
0.312,3.8588e-005,-3.70197e-006,-1.94903,1.94903
0.315,3.93318e-005,-3.7024e-006,-1.94901,1.94901
0.318,4.00828e-005,-3.70283e-006,-1.94899,1.94899
0.321,4.08409e-005,-3.70327e-006,-1.94897,1.94897
0.324,4.16062e-005,-3.70371e-006,-1.94895,1.94895
0.327,4.23786e-005,-3.70415e-006,-1.94893,1.94893
0.33,4.31582e-005,-3.7046e-006,-1.94891,1.94891
0.333,4.3945e-005,-3.70505e-006,-1.94889,1.94889
0.336,4.47389e-005,-3.7055e-006,-1.94887,1.94887
0.339,4.554e-005,-3.70596e-006,-1.94885,1.94885
0.342,4.63482e-005,-3.70643e-006,-1.94883,1.94883
0.345,4.71636e-005,-3.7069e-006,-1.94881,1.94881
0.348,4.79862e-005,-3.70737e-006,-1.94879,1.94879
0.351,4.8816e-005,-3.70784e-006,-1.94877,1.94877
0.354,4.96529e-005,-3.70833e-006,-1.94875,1.94875
0.357,5.0497e-005,-3.70881e-006,-1.94873,1.94873
0.36,5.13483e-005,-3.7093e-006,-1.94871,1.94871
0.363,5.22068e-005,-3.70979e-006,-1.94868,1.94868
0.366,5.30725e-005,-3.71029e-006,-1.94866,1.94866
0.369,5.39453e-005,-3.71079e-006,-1.94864,1.94864
0.372,5.48253e-005,-3.7113e-006,-1.94862,1.94862
0.375,5.57126e-005,-3.71181e-006,-1.9486,1.9486
0.378,5.6607e-005,-3.71232e-006,-1.94857,1.94857
0.381,5.75086e-005,-3.71284e-006,-1.94855,1.94855
0.384,5.84174e-005,-3.71336e-006,-1.94853,1.94853
0.387,5.93334e-005,-3.71389e-006,-1.94851,1.94851
0.39,6.02566e-005,-3.71442e-006,-1.94848,1.94848
0.393,6.1187e-005,-3.71495e-006,-1.94846,1.94846
0.396,6.21247e-005,-3.71549e-006,-1.94843,1.94843
0.399,6.30695e-005,-3.71603e-006,-1.94841,1.94841
0.402,6.40216e-005,-3.71658e-006,-1.94839,1.94839
0.405,6.49808e-005,-3.71713e-006,-1.94836,1.94836
0.408,6.59473e-005,-3.71769e-006,-1.94834,1.94834
0.411,6.6921e-005,-3.71825e-006,-1.94831,1.94831
0.414,6.79019e-005,-3.71881e-006,-1.94829,1.94829
0.417,6.88901e-005,-3.71938e-006,-1.94827,1.94827
0.42,6.98854e-005,-3.71995e-006,-1.94824,1.94824
0.423,7.0888e-005,-3.72053e-006,-1.94821,1.94821
0.426,7.18979e-005,-3.72111e-006,-1.94819,1.94819
0.429,7.29149e-005,-3.7217e-006,-1.94816,1.94816
0.432,7.39393e-005,-3.72229e-006,-1.94814,1.94814
0.435,7.49708e-005,-3.72288e-006,-1.94811,1.94811
0.438,7.60096e-005,-3.72348e-006,-1.94809,1.94809
0.441,7.70556e-005,-3.72408e-006,-1.94806,1.94806
0.444,7.81089e-005,-3.72469e-006,-1.94803,1.94803
0.447,7.91694e-005,-3.7253e-006,-1.94801,1.94801
0.45,8.02372e-005,-3.72591e-006,-1.94798,1.94798
0.453,8.13123e-005,-3.72653e-006,-1.94795,1.94795
0.456,8.23946e-005,-3.72715e-006,-1.94793,1.94793
0.459,8.34841e-005,-3.72778e-006,-1.9479,1.9479
0.462,8.4581e-005,-3.72841e-006,-1.94787,1.94787
0.465,8.56851e-005,-3.72905e-006,-1.94784,1.94784
0.468,8.67964e-005,-3.72969e-006,-1.94782,1.94782
0.471,8.79151e-005,-3.73033e-006,-1.94779,1.94779
0.474,8.9041e-005,-3.73098e-006,-1.94776,1.94776
0.477,9.01742e-005,-3.73163e-006,-1.94773,1.94773
0.48,9.13147e-005,-3.73229e-006,-1.9477,1.9477
0.483,9.24624e-005,-3.73295e-006,-1.94767,1.94767
0.486,9.36175e-005,-3.73362e-006,-1.94764,1.94764
0.489,9.47798e-005,-3.73429e-006,-1.94762,1.94762
0.492,9.59494e-005,-3.73496e-006,-1.94759,1.94759
0.495,9.71264e-005,-3.73564e-006,-1.94756,1.94756
0.498,9.83106e-005,-3.73632e-006,-1.94753,1.94753
0.501,9.95021e-005,-3.73701e-006,-1.9475,1.9475
0.504,0.000100701,-3.7377e-006,-1.94747,1.94747
0.507,0.000101907,-3.7384e-006,-1.94744,1.94744
0.51,0.000103121,-3.7391e-006,-1.94741,1.94741
0.513,0.000104341,-3.7398e-006,-1.94738,1.94738
0.516,0.000105569,-3.74051e-006,-1.94735,1.94735
0.519,0.000106805,-3.74122e-006,-1.94731,1.94731
0.522,0.000108048,-3.74194e-006,-1.94728,1.94728
0.525,0.000109298,-3.74266e-006,-1.94725,1.94725
0.528,0.000110555,-3.74338e-006,-1.94722,1.94722
0.531,0.00011182,-3.74411e-006,-1.94719,1.94719
0.534,0.000113092,-3.74485e-006,-1.94716,1.94716
0.537,0.000114371,-3.74559e-006,-1.94713,1.94713
0.54,0.000115658,-3.74633e-006,-1.94709,1.94709
0.543,0.000116952,-3.74708e-006,-1.94706,1.94706
0.546,0.000118254,-3.74783e-006,-1.94703,1.94703
0.549,0.000119562,-3.74858e-006,-1.947,1.947
0.552,0.000120879,-3.74934e-006,-1.94696,1.94696
0.555,0.000122202,-3.75011e-006,-1.94693,1.94693
0.558,0.000123533,-3.75088e-006,-1.9469,1.9469
0.561,0.000124871,-3.75165e-006,-1.94686,1.94686
0.564,0.000126217,-3.75243e-006,-1.94683,1.94683
0.567,0.00012757,-3.75321e-006,-1.9468,1.9468
0.57,0.00012893,-3.754e-006,-1.94676,1.94676
0.573,0.000130298,-3.75479e-006,-1.94673,1.94673
0.576,0.000131673,-3.75558e-006,-1.94669,1.94669
0.579,0.000133056,-3.75638e-006,-1.94666,1.94666
0.582,0.000134446,-3.75718e-006,-1.94662,1.94662
0.585,0.000135843,-3.75799e-006,-1.94659,1.94659
0.588,0.000137248,-3.7588e-006,-1.94655,1.94655
0.591,0.00013866,-3.75962e-006,-1.94652,1.94652
0.594,0.000140079,-3.76044e-006,-1.94648,1.94648
0.597,0.000141506,-3.76127e-006,-1.94645,1.94645
0.6,0.000142941,-3.7621e-006,-1.94641,1.94641
0.603,0.000144383,-3.76293e-006,-1.94638,1.94638
0.606,0.000145832,-3.76377e-006,-1.94634,1.94634
0.609,0.000147288,-3.76461e-006,-1.9463,1.9463
0.612,0.000148752,-3.76546e-006,-1.94627,1.94627
0.615,0.000150224,-3.76631e-006,-1.94623,1.94623
0.618,0.000151703,-3.76717e-006,-1.94619,1.94619
0.621,0.000153189,-3.76803e-006,-1.94616,1.94616
0.624,0.000154683,-3.76889e-006,-1.94612,1.94612
0.627,0.000156184,-3.76976e-006,-1.94608,1.94608
0.63,0.000157693,-3.77064e-006,-1.94604,1.94604
0.633,0.000159209,-3.77151e-006,-1.94601,1.94601
0.636,0.000160733,-3.7724e-006,-1.94597,1.94597
0.639,0.000162264,-3.77328e-006,-1.94593,1.94593
0.642,0.000163803,-3.77417e-006,-1.94589,1.94589
0.645,0.000165349,-3.77507e-006,-1.94585,1.94585
0.648,0.000166902,-3.77597e-006,-1.94582,1.94582
0.651,0.000168463,-3.77688e-006,-1.94578,1.94578
0.654,0.000170032,-3.77778e-006,-1.94574,1.94574
0.657,0.000171608,-3.7787e-006,-1.9457,1.9457
0.66,0.000173191,-3.77962e-006,-1.94566,1.94566
0.663,0.000174782,-3.78054e-006,-1.94562,1.94562
0.666,0.000176381,-3.78147e-006,-1.94558,1.94558
0.669,0.000177987,-3.7824e-006,-1.94554,1.94554
0.672,0.0001796,-3.78333e-006,-1.9455,1.9455
0.675,0.000181221,-3.78427e-006,-1.94546,1.94546
0.678,0.00018285,-3.78522e-006,-1.94542,1.94542
0.681,0.000184486,-3.78617e-006,-1.94538,1.94538
0.684,0.000186129,-3.78712e-006,-1.94534,1.94534
0.687,0.00018778,-3.78808e-006,-1.9453,1.9453
0.69,0.000189439,-3.78904e-006,-1.94525,1.94525
0.693,0.000191105,-3.79001e-006,-1.94521,1.94521
0.696,0.000192779,-3.79098e-006,-1.94517,1.94517
0.699,0.00019446,-3.79196e-006,-1.94513,1.94513
0.702,0.000196149,-3.79294e-006,-1.94509,1.94509
0.705,0.000197845,-3.79393e-006,-1.94505,1.94505
0.708,0.000199549,-3.79492e-006,-1.945,1.945
0.711,0.000201261,-3.79591e-006,-1.94496,1.94496
0.714,0.00020298,-3.79691e-006,-1.94492,1.94492
0.717,0.000204706,-3.79791e-006,-1.94488,1.94488
0.72,0.000206441,-3.79892e-006,-1.94483,1.94483
0.723,0.000208182,-3.79993e-006,-1.94479,1.94479
0.726,0.000209932,-3.80095e-006,-1.94475,1.94475
0.729,0.000211689,-3.80197e-006,-1.9447,1.9447
0.732,0.000213453,-3.803e-006,-1.94466,1.94466
0.735,0.000215226,-3.80403e-006,-1.94461,1.94461
0.738,0.000217005,-3.80506e-006,-1.94457,1.94457
0.741,0.000218793,-3.8061e-006,-1.94453,1.94453
0.744,0.000220588,-3.80715e-006,-1.94448,1.94448
0.747,0.000222391,-3.8082e-006,-1.94444,1.94444
0.75,0.000224201,-3.80925e-006,-1.94439,1.94439
0.753,0.000226019,-3.81031e-006,-1.94435,1.94435
0.756,0.000227844,-3.81137e-006,-1.9443,1.9443
0.759,0.000229678,-3.81244e-006,-1.94426,1.94426
0.762,0.000231518,-3.81351e-006,-1.94421,1.94421
0.765,0.000233367,-3.81459e-006,-1.94417,1.94417
0.768,0.000235223,-3.81567e-006,-1.94412,1.94412
0.771,0.000237087,-3.81676e-006,-1.94407,1.94407
0.774,0.000238958,-3.81785e-006,-1.94403,1.94403
0.777,0.000240837,-3.81894e-006,-1.94398,1.94398
0.78,0.000242724,-3.82004e-006,-1.94393,1.94393
0.783,0.000244619,-3.82115e-006,-1.94389,1.94389
0.786,0.000246521,-3.82226e-006,-1.94384,1.94384
0.789,0.000248431,-3.82337e-006,-1.94379,1.94379
0.792,0.000250348,-3.82449e-006,-1.94375,1.94375
0.795,0.000252274,-3.82561e-006,-1.9437,1.9437
0.798,0.000254207,-3.82674e-006,-1.94365,1.94365
0.801,0.000256147,-3.82787e-006,-1.9436,1.9436
0.804,0.000258096,-3.82901e-006,-1.94355,1.94355
0.807,0.000260052,-3.83015e-006,-1.94351,1.94351
0.81,0.000262016,-3.8313e-006,-1.94346,1.94346
0.813,0.000263987,-3.83245e-006,-1.94341,1.94341
0.816,0.000265966,-3.8336e-006,-1.94336,1.94336
0.819,0.000267953,-3.83476e-006,-1.94331,1.94331
0.822,0.000269948,-3.83593e-006,-1.94326,1.94326
0.825,0.000271951,-3.8371e-006,-1.94321,1.94321
0.828,0.000273961,-3.83827e-006,-1.94316,1.94316
0.831,0.000275979,-3.83945e-006,-1.94311,1.94311
0.834,0.000278005,-3.84064e-006,-1.94306,1.94306
0.837,0.000280039,-3.84183e-006,-1.94301,1.94301
0.84,0.00028208,-3.84302e-006,-1.94296,1.94296
0.843,0.000284129,-3.84422e-006,-1.94291,1.94291
0.846,0.000286186,-3.84542e-006,-1.94286,1.94286
0.849,0.000288251,-3.84663e-006,-1.94281,1.94281
0.852,0.000290323,-3.84784e-006,-1.94276,1.94276
0.855,0.000292404,-3.84906e-006,-1.94271,1.94271
0.858,0.000294492,-3.85028e-006,-1.94266,1.94266
0.861,0.000296588,-3.85151e-006,-1.94261,1.94261
0.864,0.000298692,-3.85274e-006,-1.94255,1.94255
0.867,0.000300803,-3.85398e-006,-1.9425,1.9425
0.87,0.000302923,-3.85522e-006,-1.94245,1.94245
0.873,0.00030505,-3.85646e-006,-1.9424,1.9424
0.876,0.000307185,-3.85771e-006,-1.94235,1.94235
0.879,0.000309328,-3.85897e-006,-1.94229,1.94229
0.882,0.000311479,-3.86023e-006,-1.94224,1.94224
0.885,0.000313638,-3.86149e-006,-1.94219,1.94219
0.888,0.000315805,-3.86276e-006,-1.94213,1.94213
0.891,0.000317979,-3.86404e-006,-1.94208,1.94208
0.894,0.000320161,-3.86532e-006,-1.94203,1.94203
0.897,0.000322352,-3.8666e-006,-1.94197,1.94197
0.9,0.00032455,-3.86789e-006,-1.94192,1.94192
0.903,0.000326756,-3.86919e-006,-1.94186,1.94186
0.906,0.00032897,-3.87049e-006,-1.94181,1.94181
0.909,0.000331191,-3.87179e-006,-1.94176,1.94176
0.912,0.000333421,-3.8731e-006,-1.9417,1.9417
0.915,0.000335659,-3.87441e-006,-1.94165,1.94165
0.918,0.000337904,-3.87573e-006,-1.94159,1.94159
0.921,0.000340158,-3.87705e-006,-1.94154,1.94154
0.924,0.000342419,-3.87838e-006,-1.94148,1.94148
0.927,0.000344689,-3.87972e-006,-1.94142,1.94142
0.93,0.000346966,-3.88105e-006,-1.94137,1.94137
0.933,0.000349252,-3.8824e-006,-1.94131,1.94131
0.936,0.000351545,-3.88374e-006,-1.94126,1.94126
0.939,0.000353846,-3.8851e-006,-1.9412,1.9412
0.942,0.000356155,-3.88646e-006,-1.94114,1.94114
0.945,0.000358472,-3.88782e-006,-1.94109,1.94109
0.948,0.000360798,-3.88919e-006,-1.94103,1.94103
0.951,0.000363131,-3.89056e-006,-1.94097,1.94097
0.954,0.000365472,-3.89194e-006,-1.94092,1.94092
0.957,0.000367821,-3.89332e-006,-1.94086,1.94086
0.96,0.000370178,-3.89471e-006,-1.9408,1.9408
0.963,0.000372544,-3.8961e-006,-1.94074,1.94074
0.966,0.000374917,-3.8975e-006,-1.94069,1.94069
0.969,0.000377298,-3.8989e-006,-1.94063,1.94063
0.972,0.000379688,-3.90031e-006,-1.94057,1.94057
0.975,0.000382085,-3.90172e-006,-1.94051,1.94051
0.978,0.00038449,-3.90314e-006,-1.94045,1.94045
0.981,0.000386904,-3.90456e-006,-1.94039,1.94039
0.984,0.000389325,-3.90599e-006,-1.94033,1.94033
0.987,0.000391755,-3.90742e-006,-1.94027,1.94027
0.99,0.000394193,-3.90886e-006,-1.94021,1.94021
0.993,0.000396638,-3.9103e-006,-1.94016,1.94016
0.996,0.000399092,-3.91175e-006,-1.9401,1.9401
0.999,0.000401554,-3.9132e-006,-1.94004,1.94004
1.002,0.000404024,-3.91466e-006,-1.93998,1.93998
1.005,0.000406503,-3.91612e-006,-1.93991,1.93991
1.008,0.000408989,-3.91759e-006,-1.93985,1.93985
1.011,0.000411483,-3.91906e-006,-1.93979,1.93979
1.014,0.000413986,-3.92054e-006,-1.93973,1.93973
1.017,0.000416496,-3.92202e-006,-1.93967,1.93967
1.02,0.000419015,-3.92351e-006,-1.93961,1.93961
1.023,0.000421542,-3.925e-006,-1.93955,1.93955
1.026,0.000424077,-3.9265e-006,-1.93949,1.93949
1.029,0.000426621,-3.928e-006,-1.93942,1.93942
1.032,0.000429172,-3.92951e-006,-1.93936,1.93936
1.035,0.000431732,-3.93102e-006,-1.9393,1.9393
1.038,0.0004343,-3.93254e-006,-1.93924,1.93924
1.041,0.000436876,-3.93407e-006,-1.93918,1.93918
1.044,0.00043946,-3.9356e-006,-1.93911,1.93911
1.047,0.000442052,-3.93713e-006,-1.93905,1.93905
1.05,0.000444653,-3.93867e-006,-1.93899,1.93899
1.053,0.000447262,-3.94022e-006,-1.93892,1.93892
1.056,0.000449879,-3.94176e-006,-1.93886,1.93886
1.059,0.000452504,-3.94332e-006,-1.9388,1.9388
1.062,0.000455138,-3.94488e-006,-1.93873,1.93873
1.065,0.00045778,-3.94645e-006,-1.93867,1.93867
1.068,0.00046043,-3.94802e-006,-1.9386,1.9386
1.071,0.000463088,-3.94959e-006,-1.93854,1.93854
1.074,0.000465755,-3.95117e-006,-1.93847,1.93847
1.077,0.00046843,-3.95276e-006,-1.93841,1.93841
1.08,0.000471113,-3.95435e-006,-1.93834,1.93834
1.083,0.000473804,-3.95595e-006,-1.93828,1.93828
1.086,0.000476504,-3.95755e-006,-1.93821,1.93821
1.089,0.000479212,-3.95916e-006,-1.93815,1.93815
1.092,0.000481929,-3.96077e-006,-1.93808,1.93808
1.095,0.000484653,-3.96239e-006,-1.93802,1.93802
1.098,0.000487386,-3.96401e-006,-1.93795,1.93795
1.101,0.000490128,-3.96564e-006,-1.93788,1.93788
1.104,0.000492878,-3.96727e-006,-1.93782,1.93782
1.107,0.000495636,-3.96891e-006,-1.93775,1.93775
1.11,0.000498402,-3.97055e-006,-1.93768,1.93768
1.113,0.000501177,-3.9722e-006,-1.93762,1.93762
1.116,0.00050396,-3.97386e-006,-1.93755,1.93755
1.119,0.000506752,-3.97552e-006,-1.93748,1.93748
1.122,0.000509552,-3.97718e-006,-1.93741,1.93741
1.125,0.00051236,-3.97886e-006,-1.93735,1.93735
1.128,0.000515177,-3.98053e-006,-1.93728,1.93728
1.131,0.000518002,-3.98221e-006,-1.93721,1.93721
1.134,0.000520836,-3.9839e-006,-1.93714,1.93714
1.137,0.000523678,-3.98559e-006,-1.93707,1.93707
1.14,0.000526528,-3.98729e-006,-1.93701,1.93701
1.143,0.000529387,-3.98899e-006,-1.93694,1.93694
1.146,0.000532254,-3.9907e-006,-1.93687,1.93687
1.149,0.00053513,-3.99242e-006,-1.9368,1.9368
1.152,0.000538014,-3.99414e-006,-1.93673,1.93673
1.155,0.000540907,-3.99586e-006,-1.93666,1.93666
1.158,0.000543809,-3.99759e-006,-1.93659,1.93659
1.161,0.000546718,-3.99933e-006,-1.93652,1.93652
1.164,0.000549637,-4.00107e-006,-1.93645,1.93645
1.167,0.000552563,-4.00281e-006,-1.93638,1.93638
1.17,0.000555499,-4.00457e-006,-1.93631,1.93631
1.173,0.000558442,-4.00632e-006,-1.93624,1.93624
1.176,0.000561395,-4.00809e-006,-1.93617,1.93617
1.179,0.000564356,-4.00985e-006,-1.93609,1.93609
1.182,0.000567325,-4.01163e-006,-1.93602,1.93602
1.185,0.000570303,-4.01341e-006,-1.93595,1.93595
1.188,0.000573289,-4.01519e-006,-1.93588,1.93588
1.191,0.000576285,-4.01698e-006,-1.93581,1.93581
1.194,0.000579288,-4.01878e-006,-1.93574,1.93574
1.197,0.000582301,-4.02058e-006,-1.93566,1.93566
1.2,0.000585321,-4.02239e-006,-1.93559,1.93559
1.203,0.000588351,-4.0242e-006,-1.93552,1.93552
1.206,0.000591389,-4.02602e-006,-1.93545,1.93545
1.209,0.000594436,-4.02784e-006,-1.93537,1.93537
1.212,0.000597491,-4.02967e-006,-1.9353,1.9353
1.215,0.000600555,-4.03151e-006,-1.93523,1.93523
1.218,0.000603628,-4.03335e-006,-1.93515,1.93515
1.221,0.000606709,-4.0352e-006,-1.93508,1.93508
1.224,0.000609799,-4.03705e-006,-1.935,1.935
1.227,0.000612898,-4.0389e-006,-1.93493,1.93493
1.23,0.000616005,-4.04077e-006,-1.93486,1.93486
1.233,0.000619121,-4.04264e-006,-1.93478,1.93478
1.236,0.000622246,-4.04451e-006,-1.93471,1.93471
1.239,0.000625379,-4.04639e-006,-1.93463,1.93463
1.242,0.000628521,-4.04828e-006,-1.93456,1.93456
1.245,0.000631672,-4.05017e-006,-1.93448,1.93448
1.248,0.000634832,-4.05207e-006,-1.93441,1.93441
1.251,0.000638,-4.05397e-006,-1.93433,1.93433
1.254,0.000641178,-4.05588e-006,-1.93425,1.93425
1.257,0.000644363,-4.05779e-006,-1.93418,1.93418
1.26,0.000647558,-4.05971e-006,-1.9341,1.9341
1.263,0.000650761,-4.06164e-006,-1.93403,1.93403
1.266,0.000653974,-4.06357e-006,-1.93395,1.93395
1.269,0.000657195,-4.06551e-006,-1.93387,1.93387
1.272,0.000660425,-4.06745e-006,-1.93379,1.93379
1.275,0.000663663,-4.0694e-006,-1.93372,1.93372
1.278,0.000666911,-4.07135e-006,-1.93364,1.93364
1.281,0.000670167,-4.07331e-006,-1.93356,1.93356
1.284,0.000673432,-4.07528e-006,-1.93349,1.93349
1.287,0.000676706,-4.07725e-006,-1.93341,1.93341
1.29,0.000679989,-4.07923e-006,-1.93333,1.93333
1.293,0.000683281,-4.08121e-006,-1.93325,1.93325
1.296,0.000686581,-4.0832e-006,-1.93317,1.93317
1.299,0.000689891,-4.0852e-006,-1.93309,1.93309
1.302,0.000693209,-4.0872e-006,-1.93301,1.93301
1.305,0.000696537,-4.08921e-006,-1.93294,1.93294
1.308,0.000699873,-4.09122e-006,-1.93286,1.93286
1.311,0.000703218,-4.09324e-006,-1.93278,1.93278
1.314,0.000706572,-4.09526e-006,-1.9327,1.9327
1.317,0.000709935,-4.09729e-006,-1.93262,1.93262
1.32,0.000713307,-4.09933e-006,-1.93254,1.93254
1.323,0.000716688,-4.10137e-006,-1.93246,1.93246
1.326,0.000720078,-4.10342e-006,-1.93238,1.93238
1.329,0.000723477,-4.10547e-006,-1.9323,1.9323
1.332,0.000726885,-4.10753e-006,-1.93222,1.93222
1.335,0.000730302,-4.1096e-006,-1.93213,1.93213
1.338,0.000733728,-4.11167e-006,-1.93205,1.93205
1.341,0.000737163,-4.11375e-006,-1.93197,1.93197
1.344,0.000740607,-4.11584e-006,-1.93189,1.93189
1.347,0.00074406,-4.11793e-006,-1.93181,1.93181
1.35,0.000747522,-4.12002e-006,-1.93173,1.93173
1.353,0.000750993,-4.12212e-006,-1.93164,1.93164
1.356,0.000754473,-4.12423e-006,-1.93156,1.93156
1.359,0.000757963,-4.12635e-006,-1.93148,1.93148
1.362,0.000761461,-4.12847e-006,-1.9314,1.9314
1.365,0.000764969,-4.13059e-006,-1.93131,1.93131
