-1.08648,nan,nan,1.08648,nan,nan,-0.273335,nan,nan,0.273335,nan,nan,0.258
-1.08731,nan,nan,1.08731,nan,nan,-0.276139,nan,nan,0.276139,nan,nan,0.261
-1.08814,nan,nan,1.08814,nan,nan,-0.278931,nan,nan,0.278931,nan,nan,0.264
-1.08898,nan,nan,1.08898,nan,nan,-0.281712,nan,nan,0.281712,nan,nan,0.267
-1.08983,nan,nan,1.08983,nan,nan,-0.284481,nan,nan,0.284481,nan,nan,0.27
-1.09069,nan,nan,1.09069,nan,nan,-0.287239,nan,nan,0.287239,nan,nan,0.273
-1.09155,nan,nan,1.09155,nan,nan,-0.289984,nan,nan,0.289984,nan,nan,0.276
-1.09243,nan,nan,1.09243,nan,nan,-0.292718,nan,nan,0.292718,nan,nan,0.279
-1.09331,nan,nan,1.09331,nan,nan,-0.295441,nan,nan,0.295441,nan,nan,0.282
-1.0942,nan,nan,1.0942,nan,nan,-0.298151,nan,nan,0.298151,nan,nan,0.285
-1.0951,nan,nan,1.0951,nan,nan,-0.300849,nan,nan,0.300849,nan,nan,0.288
-1.096,nan,nan,1.096,nan,nan,-0.303535,nan,nan,0.303535,nan,nan,0.291
-1.09692,nan,nan,1.09692,nan,nan,-0.306209,nan,nan,0.306209,nan,nan,0.294
-1.09784,nan,nan,1.09784,nan,nan,-0.308871,nan,nan,0.308871,nan,nan,0.297
-1.09877,nan,nan,1.09877,nan,nan,-0.311521,nan,nan,0.311521,nan,nan,0.3
-1.09971,nan,nan,1.09971,nan,nan,-0.314158,nan,nan,0.314158,nan,nan,0.303
-1.10066,nan,nan,1.10066,nan,nan,-0.316783,nan,nan,0.316783,nan,nan,0.306
-1.10161,nan,nan,1.10161,nan,nan,-0.319395,nan,nan,0.319395,nan,nan,0.309
-1.10257,nan,nan,1.10257,nan,nan,-0.321995,nan,nan,0.321995,nan,nan,0.312
-1.10354,nan,nan,1.10354,nan,nan,-0.324583,nan,nan,0.324583,nan,nan,0.315
-1.10452,nan,nan,1.10452,nan,nan,-0.327158,nan,nan,0.327158,nan,nan,0.318
-1.10551,nan,nan,1.10551,nan,nan,-0.32972,nan,nan,0.32972,nan,nan,0.321
-1.1065,nan,nan,1.1065,nan,nan,-0.332269,nan,nan,0.332269,nan,nan,0.324
-1.1075,nan,nan,1.1075,nan,nan,-0.334806,nan,nan,0.334806,nan,nan,0.327
-1.10851,nan,nan,1.10851,nan,nan,-0.33733,nan,nan,0.33733,nan,nan,0.33
-1.10952,nan,nan,1.10952,nan,nan,-0.339841,nan,nan,0.339841,nan,nan,0.333
-1.11055,nan,nan,1.11055,nan,nan,-0.34234,nan,nan,0.34234,nan,nan,0.336
-1.11158,nan,nan,1.11158,nan,nan,-0.344825,nan,nan,0.344825,nan,nan,0.339
-1.11262,nan,nan,1.11262,nan,nan,-0.347298,nan,nan,0.347298,nan,nan,0.342
-1.11366,nan,nan,1.11366,nan,nan,-0.349757,nan,nan,0.349757,nan,nan,0.345
-1.11471,nan,nan,1.11471,nan,nan,-0.352204,nan,nan,0.352204,nan,nan,0.348
-1.11577,nan,nan,1.11577,nan,nan,-0.354637,nan,nan,0.354637,nan,nan,0.351
-1.11684,nan,nan,1.11684,nan,nan,-0.357058,nan,nan,0.357058,nan,nan,0.354
-1.11792,nan,nan,1.11792,nan,nan,-0.359465,nan,nan,0.359465,nan,nan,0.357
-1.119,nan,nan,1.119,nan,nan,-0.36186,nan,nan,0.36186,nan,nan,0.36
-1.12009,nan,nan,1.12009,nan,nan,-0.364241,nan,nan,0.364241,nan,nan,0.363
-1.12118,nan,nan,1.12118,nan,nan,-0.366609,nan,nan,0.366609,nan,nan,0.366
-1.12229,nan,nan,1.12229,nan,nan,-0.368963,nan,nan,0.368963,nan,nan,0.369
-1.1234,nan,nan,1.1234,nan,nan,-0.371305,nan,nan,0.371305,nan,nan,0.372
-1.12451,nan,nan,1.12451,nan,nan,-0.373633,nan,nan,0.373633,nan,nan,0.375
-1.12564,nan,nan,1.12564,nan,nan,-0.375949,nan,nan,0.375949,nan,nan,0.378
-1.12677,nan,nan,1.12677,nan,nan,-0.378251,nan,nan,0.378251,nan,nan,0.381
-1.12791,nan,nan,1.12791,nan,nan,-0.380539,nan,nan,0.380539,nan,nan,0.384
-1.12905,nan,nan,1.12905,nan,nan,-0.382815,nan,nan,0.382815,nan,nan,0.387
-1.13021,nan,nan,1.13021,nan,nan,-0.385077,nan,nan,0.385077,nan,nan,0.39
-1.13136,nan,nan,1.13136,nan,nan,-0.387325,nan,nan,0.387325,nan,nan,0.393
-1.13253,nan,nan,1.13253,nan,nan,-0.389561,nan,nan,0.389561,nan,nan,0.396
-1.1337,nan,nan,1.1337,nan,nan,-0.391783,nan,nan,0.391783,nan,nan,0.399
-1.13488,nan,nan,1.13488,nan,nan,-0.393992,nan,nan,0.393992,nan,nan,0.402
-1.13607,nan,nan,1.13607,nan,nan,-0.396188,nan,nan,0.396188,nan,nan,0.405
-1.13726,nan,nan,1.13726,nan,nan,-0.39837,nan,nan,0.39837,nan,nan,0.408
-1.13846,nan,nan,1.13846,nan,nan,-0.400539,nan,nan,0.400539,nan,nan,0.411
-1.13966,nan,nan,1.13966,nan,nan,-0.402695,nan,nan,0.402695,nan,nan,0.414
-1.14087,nan,nan,1.14087,nan,nan,-0.404837,nan,nan,0.404837,nan,nan,0.417
-1.14209,nan,nan,1.14209,nan,nan,-0.406966,nan,nan,0.406966,nan,nan,0.42
-1.14331,nan,nan,1.14331,nan,nan,-0.409082,nan,nan,0.409082,nan,nan,0.423
-1.14454,nan,nan,1.14454,nan,nan,-0.411185,nan,nan,0.411185,nan,nan,0.426
-1.14578,nan,nan,1.14578,nan,nan,-0.413274,nan,nan,0.413274,nan,nan,0.429
-1.14702,nan,nan,1.14702,nan,nan,-0.41535,nan,nan,0.41535,nan,nan,0.432
-1.14827,nan,nan,1.14827,nan,nan,-0.417413,nan,nan,0.417413,nan,nan,0.435
-1.14953,nan,nan,1.14953,nan,nan,-0.419462,nan,nan,0.419462,nan,nan,0.438
-1.15079,nan,nan,1.15079,nan,nan,-0.421499,nan,nan,0.421499,nan,nan,0.441
-1.15206,nan,nan,1.15206,nan,nan,-0.423522,nan,nan,0.423522,nan,nan,0.444
-1.15333,nan,nan,1.15333,nan,nan,-0.425532,nan,nan,0.425532,nan,nan,0.447
-1.15461,nan,nan,1.15461,nan,nan,-0.427529,nan,nan,0.427529,nan,nan,0.45
-1.1559,nan,nan,1.1559,nan,nan,-0.429513,nan,nan,0.429513,nan,nan,0.453
-1.15719,nan,nan,1.15719,nan,nan,-0.431483,nan,nan,0.431483,nan,nan,0.456
-1.15849,nan,nan,1.15849,nan,nan,-0.433441,nan,nan,0.433441,nan,nan,0.459
-1.15979,nan,nan,1.15979,nan,nan,-0.435385,nan,nan,0.435385,nan,nan,0.462
-1.1611,nan,nan,1.1611,nan,nan,-0.437317,nan,nan,0.437317,nan,nan,0.465
-1.16241,nan,nan,1.16241,nan,nan,-0.439235,nan,nan,0.439235,nan,nan,0.468
-1.16373,nan,nan,1.16373,nan,nan,-0.441141,nan,nan,0.441141,nan,nan,0.471
-1.16506,nan,nan,1.16506,nan,nan,-0.443033,nan,nan,0.443033,nan,nan,0.474
-1.16639,nan,nan,1.16639,nan,nan,-0.444913,nan,nan,0.444913,nan,nan,0.477
-1.16773,nan,nan,1.16773,nan,nan,-0.446779,nan,nan,0.446779,nan,nan,0.48
-1.16907,nan,nan,1.16907,nan,nan,-0.448633,nan,nan,0.448633,nan,nan,0.483
-1.17042,nan,nan,1.17042,nan,nan,-0.450474,nan,nan,0.450474,nan,nan,0.486
-1.17177,nan,nan,1.17177,nan,nan,-0.452303,nan,nan,0.452303,nan,nan,0.489
-1.17313,nan,nan,1.17313,nan,nan,-0.454118,nan,nan,0.454118,nan,nan,0.492
-1.1745,nan,nan,1.1745,nan,nan,-0.455921,nan,nan,0.455921,nan,nan,0.495
-1.17587,nan,nan,1.17587,nan,nan,-0.457711,nan,nan,0.457711,nan,nan,0.498
-1.17725,nan,nan,1.17725,nan,nan,-0.459488,nan,nan,0.459488,nan,nan,0.501
-1.17863,nan,nan,1.17863,nan,nan,-0.461253,nan,nan,0.461253,nan,nan,0.504
-1.18001,nan,nan,1.18001,nan,nan,-0.463006,nan,nan,0.463006,nan,nan,0.507
-1.1814,nan,nan,1.1814,nan,nan,-0.464745,nan,nan,0.464745,nan,nan,0.51
-1.1828,nan,nan,1.1828,nan,nan,-0.466473,nan,nan,0.466473,nan,nan,0.513
-1.1842,nan,nan,1.1842,nan,nan,-0.468188,nan,nan,0.468188,nan,nan,0.516
-1.18561,nan,nan,1.18561,nan,nan,-0.46989,nan,nan,0.46989,nan,nan,0.519
-1.18702,nan,nan,1.18702,nan,nan,-0.47158,nan,nan,0.47158,nan,nan,0.522
-1.18844,nan,nan,1.18844,nan,nan,-0.473258,nan,nan,0.473258,nan,nan,0.525
-1.18986,nan,nan,1.18986,nan,nan,-0.474924,nan,nan,0.474924,nan,nan,0.528
-1.19129,nan,nan,1.19129,nan,nan,-0.476577,nan,nan,0.476577,nan,nan,0.531
-1.19272,nan,nan,1.19272,nan,nan,-0.478219,nan,nan,0.478219,nan,nan,0.534
-1.19416,nan,nan,1.19416,nan,nan,-0.479848,nan,nan,0.479848,nan,nan,0.537
-1.1956,nan,nan,1.1956,nan,nan,-0.481465,nan,nan,0.481465,nan,nan,0.54
-1.19705,nan,nan,1.19705,nan,nan,-0.48307,nan,nan,0.48307,nan,nan,0.543
-1.1985,nan,nan,1.1985,nan,nan,-0.484663,nan,nan,0.484663,nan,nan,0.546
-1.19996,nan,nan,1.19996,nan,nan,-0.486245,nan,nan,0.486245,nan,nan,0.549
-1.20142,nan,nan,1.20142,nan,nan,-0.487814,nan,nan,0.487814,nan,nan,0.552
-1.20288,nan,nan,1.20288,nan,nan,-0.489372,nan,nan,0.489372,nan,nan,0.555
-1.20435,nan,nan,1.20435,nan,nan,-0.490918,nan,nan,0.490918,nan,nan,0.558
-1.20583,nan,nan,1.20583,nan,nan,-0.492452,nan,nan,0.492452,nan,nan,0.561
-1.20731,nan,nan,1.20731,nan,nan,-0.493974,nan,nan,0.493974,nan,nan,0.564
-1.20879,nan,nan,1.20879,nan,nan,-0.495485,nan,nan,0.495485,nan,nan,0.567
-1.21028,nan,nan,1.21028,nan,nan,-0.496985,nan,nan,0.496985,nan,nan,0.57
-1.21177,nan,nan,1.21177,nan,nan,-0.498473,nan,nan,0.498473,nan,nan,0.573
-1.21327,nan,nan,1.21327,nan,nan,-0.499949,nan,nan,0.499949,nan,nan,0.576
-1.21477,nan,nan,1.21477,nan,nan,-0.501414,nan,nan,0.501414,nan,nan,0.579
-1.21628,nan,nan,1.21628,nan,nan,-0.502868,nan,nan,0.502868,nan,nan,0.582
-1.21779,nan,nan,1.21779,nan,nan,-0.504311,nan,nan,0.504311,nan,nan,0.585
-1.21931,nan,nan,1.21931,nan,nan,-0.505742,nan,nan,0.505742,nan,nan,0.588
-1.22083,nan,nan,1.22083,nan,nan,-0.507163,nan,nan,0.507163,nan,nan,0.591
-1.22235,nan,nan,1.22235,nan,nan,-0.508572,nan,nan,0.508572,nan,nan,0.594
-1.22388,nan,nan,1.22388,nan,nan,-0.50997,nan,nan,0.50997,nan,nan,0.597
-1.22541,nan,nan,1.22541,nan,nan,-0.511358,nan,nan,0.511358,nan,nan,0.6
-1.22694,nan,nan,1.22694,nan,nan,-0.512734,nan,nan,0.512734,nan,nan,0.603
-1.22849,nan,nan,1.22849,nan,nan,-0.5141,nan,nan,0.5141,nan,nan,0.606
-1.23003,nan,nan,1.23003,nan,nan,-0.515455,nan,nan,0.515455,nan,nan,0.609
-1.23158,nan,nan,1.23158,nan,nan,-0.516799,nan,nan,0.516799,nan,nan,0.612
-1.23313,nan,nan,1.23313,nan,nan,-0.518132,nan,nan,0.518132,nan,nan,0.615
-1.23469,nan,nan,1.23469,nan,nan,-0.519455,nan,nan,0.519455,nan,nan,0.618
-1.23625,nan,nan,1.23625,nan,nan,-0.520767,nan,nan,0.520767,nan,nan,0.621
-1.23781,nan,nan,1.23781,nan,nan,-0.522069,nan,nan,0.522069,nan,nan,0.624
-1.23938,nan,nan,1.23938,nan,nan,-0.523361,nan,nan,0.523361,nan,nan,0.627
-1.24095,nan,nan,1.24095,nan,nan,-0.524642,nan,nan,0.524642,nan,nan,0.63
-1.24253,nan,nan,1.24253,nan,nan,-0.525913,nan,nan,0.525913,nan,nan,0.633
-1.24411,nan,nan,1.24411,nan,nan,-0.527173,nan,nan,0.527173,nan,nan,0.636
-1.24569,nan,nan,1.24569,nan,nan,-0.528424,nan,nan,0.528424,nan,nan,0.639
-1.24728,nan,nan,1.24728,nan,nan,-0.529664,nan,nan,0.529664,nan,nan,0.642
-1.24887,nan,nan,1.24887,nan,nan,-0.530895,nan,nan,0.530895,nan,nan,0.645
-1.25046,nan,nan,1.25046,nan,nan,-0.532115,nan,nan,0.532115,nan,nan,0.648
-1.25206,nan,nan,1.25206,nan,nan,-0.533326,nan,nan,0.533326,nan,nan,0.651
-1.25366,nan,nan,1.25366,nan,nan,-0.534526,nan,nan,0.534526,nan,nan,0.654
-1.25527,nan,nan,1.25527,nan,nan,-0.535717,nan,nan,0.535717,nan,nan,0.657
-1.25688,nan,nan,1.25688,nan,nan,-0.536898,nan,nan,0.536898,nan,nan,0.66
-1.25849,nan,nan,1.25849,nan,nan,-0.53807,nan,nan,0.53807,nan,nan,0.663
-1.26011,nan,nan,1.26011,nan,nan,-0.539232,nan,nan,0.539232,nan,nan,0.666
-1.26172,nan,nan,1.26172,nan,nan,-0.540384,nan,nan,0.540384,nan,nan,0.669
-1.26335,nan,nan,1.26335,nan,nan,-0.541527,nan,nan,0.541527,nan,nan,0.672
-1.26497,nan,nan,1.26497,nan,nan,-0.542661,nan,nan,0.542661,nan,nan,0.675
-1.2666,nan,nan,1.2666,nan,nan,-0.543785,nan,nan,0.543785,nan,nan,0.678
-1.26824,nan,nan,1.26824,nan,nan,-0.5449,nan,nan,0.5449,nan,nan,0.681
-1.26987,nan,nan,1.26987,nan,nan,-0.546005,nan,nan,0.546005,nan,nan,0.684
-1.27151,nan,nan,1.27151,nan,nan,-0.547102,nan,nan,0.547102,nan,nan,0.687
-1.27316,nan,nan,1.27316,nan,nan,-0.548189,nan,nan,0.548189,nan,nan,0.69
-1.2748,nan,nan,1.2748,nan,nan,-0.549268,nan,nan,0.549268,nan,nan,0.693
-1.27645,nan,nan,1.27645,nan,nan,-0.550337,nan,nan,0.550337,nan,nan,0.696
-1.2781,nan,nan,1.2781,nan,nan,-0.551398,nan,nan,0.551398,nan,nan,0.699
-1.27976,nan,nan,1.27976,nan,nan,-0.552449,nan,nan,0.552449,nan,nan,0.702
-1.28142,nan,nan,1.28142,nan,nan,-0.553492,nan,nan,0.553492,nan,nan,0.705
-1.28308,nan,nan,1.28308,nan,nan,-0.554527,nan,nan,0.554527,nan,nan,0.708
-1.28475,nan,nan,1.28475,nan,nan,-0.555552,nan,nan,0.555552,nan,nan,0.711
-1.28641,nan,nan,1.28641,nan,nan,-0.556569,nan,nan,0.556569,nan,nan,0.714
-1.28809,nan,nan,1.28809,nan,nan,-0.557578,nan,nan,0.557578,nan,nan,0.717
-1.28976,nan,nan,1.28976,nan,nan,-0.558578,nan,nan,0.558578,nan,nan,0.72
-1.29144,nan,nan,1.29144,nan,nan,-0.559569,nan,nan,0.559569,nan,nan,0.723
-1.29312,nan,nan,1.29312,nan,nan,-0.560552,nan,nan,0.560552,nan,nan,0.726
-1.2948,nan,nan,1.2948,nan,nan,-0.561527,nan,nan,0.561527,nan,nan,0.729
-1.29649,nan,nan,1.29649,nan,nan,-0.562494,nan,nan,0.562494,nan,nan,0.732
-1.29817,nan,nan,1.29817,nan,nan,-0.563453,nan,nan,0.563453,nan,nan,0.735
-1.29987,nan,nan,1.29987,nan,nan,-0.564403,nan,nan,0.564403,nan,nan,0.738
-1.30156,nan,nan,1.30156,nan,nan,-0.565345,nan,nan,0.565345,nan,nan,0.741
-1.30326,nan,nan,1.30326,nan,nan,-0.56628,nan,nan,0.56628,nan,nan,0.744
-1.30496,nan,nan,1.30496,nan,nan,-0.567206,nan,nan,0.567206,nan,nan,0.747
-1.30666,nan,nan,1.30666,nan,nan,-0.568125,nan,nan,0.568125,nan,nan,0.75
-1.30837,nan,nan,1.30837,nan,nan,-0.569036,nan,nan,0.569036,nan,nan,0.753
-1.31008,nan,nan,1.31008,nan,nan,-0.569939,nan,nan,0.569939,nan,nan,0.756
-1.31179,nan,nan,1.31179,nan,nan,-0.570835,nan,nan,0.570835,nan,nan,0.759
-1.3135,nan,nan,1.3135,nan,nan,-0.571722,nan,nan,0.571722,nan,nan,0.762
-1.31522,nan,nan,1.31522,nan,nan,-0.572603,nan,nan,0.572603,nan,nan,0.765
-1.31694,nan,nan,1.31694,nan,nan,-0.573475,nan,nan,0.573475,nan,nan,0.768
-1.31866,nan,nan,1.31866,nan,nan,-0.574341,nan,nan,0.574341,nan,nan,0.771
-1.32038,nan,nan,1.32038,nan,nan,-0.575199,nan,nan,0.575199,nan,nan,0.774
-1.32211,nan,nan,1.32211,nan,nan,-0.576049,nan,nan,0.576049,nan,nan,0.777
-1.32384,nan,nan,1.32384,nan,nan,-0.576892,nan,nan,0.576892,nan,nan,0.78
-1.32557,nan,nan,1.32557,nan,nan,-0.577728,nan,nan,0.577728,nan,nan,0.783
-1.32731,nan,nan,1.32731,nan,nan,-0.578557,nan,nan,0.578557,nan,nan,0.786
-1.32904,nan,nan,1.32904,nan,nan,-0.579379,nan,nan,0.579379,nan,nan,0.789
-1.33078,nan,nan,1.33078,nan,nan,-0.580194,nan,nan,0.580194,nan,nan,0.792
-1.33252,nan,nan,1.33252,nan,nan,-0.581002,nan,nan,0.581002,nan,nan,0.795
-1.33427,nan,nan,1.33427,nan,nan,-0.581803,nan,nan,0.581803,nan,nan,0.798
-1.33601,nan,nan,1.33601,nan,nan,-0.582597,nan,nan,0.582597,nan,nan,0.801
-1.33776,nan,nan,1.33776,nan,nan,-0.583384,nan,nan,0.583384,nan,nan,0.804
-1.33951,nan,nan,1.33951,nan,nan,-0.584164,nan,nan,0.584164,nan,nan,0.807
-1.34127,nan,nan,1.34127,nan,nan,-0.584938,nan,nan,0.584938,nan,nan,0.81
-1.34302,nan,nan,1.34302,nan,nan,-0.585705,nan,nan,0.585705,nan,nan,0.813
-1.34478,nan,nan,1.34478,nan,nan,-0.586465,nan,nan,0.586465,nan,nan,0.816
-1.34654,nan,nan,1.34654,nan,nan,-0.587219,nan,nan,0.587219,nan,nan,0.819
-1.34831,nan,nan,1.34831,nan,nan,-0.587966,nan,nan,0.587966,nan,nan,0.822
-1.35007,nan,nan,1.35007,nan,nan,-0.588707,nan,nan,0.588707,nan,nan,0.825
-1.35184,nan,nan,1.35184,nan,nan,-0.589442,nan,nan,0.589442,nan,nan,0.828
-1.35361,nan,nan,1.35361,nan,nan,-0.59017,nan,nan,0.59017,nan,nan,0.831
-1.35538,nan,nan,1.35538,nan,nan,-0.590892,nan,nan,0.590892,nan,nan,0.834
