-0.00446023,2.24274,2.25812,2.24286,2.25117,2.26042,0.00417361,0.00378887,0.00820638,-0.0105504,0.00691495,-0.00307096,-0.000990914,0.00548275,0.00070434,0.000138475,-0.00115995,0.0080992,0.000974472,0.000932644,0.00727942,0.00683458,-0.00545185,0.0147321,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0
-0.00892045,2.23548,2.26624,2.23572,2.25233,2.27084,0.00834722,0.00757775,0.0164128,-0.0211007,0.0138299,-0.00614192,-0.00198183,0.0109655,0.00140868,0.00027695,-0.0023199,0.0161984,0.00194894,0.00186529,0.0145588,0.0136692,-0.0109037,0.0294641,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.003
-0.0133807,2.22822,2.27435,2.22858,2.2535,2.28126,0.0125208,0.0113666,0.0246191,-0.0316511,0.0207448,-0.00921287,-0.00297274,0.0164482,0.00211302,0.000415425,-0.00347986,0.0242976,0.00292341,0.00279793,0.0218383,0.0205037,-0.0163555,0.0441962,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.006
-0.0178409,2.22096,2.28247,2.22144,2.25467,2.29169,0.0166944,0.0151555,0.0328255,-0.0422014,0.0276598,-0.0122838,-0.00396366,0.021931,0.00281736,0.000553901,-0.00463981,0.0323968,0.00389789,0.00373058,0.0291177,0.0273383,-0.0218074,0.0589282,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.009
-0.0223011,2.21369,2.29059,2.2143,2.25583,2.30211,0.020868,0.0189444,0.0410319,-0.0527518,0.0345747,-0.0153548,-0.00495457,0.0274137,0.0035217,0.000692376,-0.00579976,0.040496,0.00487236,0.00466322,0.0363971,0.0341729,-0.0272592,0.0736603,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.012
-0.0267614,2.20643,2.29871,2.20715,2.257,2.31253,0.0250416,0.0227332,0.0492383,-0.0633022,0.0414897,-0.0184257,-0.00594548,0.0328965,0.00422604,0.000830851,-0.00695971,0.0485952,0.00584683,0.00559587,0.0436765,0.0410075,-0.0327111,0.0883923,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.015
-0.0312216,2.19917,2.30683,2.20001,2.25817,2.32295,0.0292153,0.0265221,0.0574447,-0.0738525,0.0484046,-0.0214967,-0.0069364,0.0383792,0.00493038,0.000969326,-0.00811967,0.0566944,0.0068213,0.00652851,0.0509559,0.0478421,-0.0381629,0.103124,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.018
-0.0356818,2.19191,2.31494,2.19287,2.25933,2.33337,0.0333889,0.030311,0.065651,-0.0844029,0.0553196,-0.0245677,-0.00792731,0.043862,0.00563472,0.0011078,-0.00927962,0.0647936,0.00779577,0.00746115,0.0582353,0.0546766,-0.0436148,0.117856,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.021
-0.040142,2.18465,2.32306,2.18573,2.2605,2.34379,0.0375625,0.0340999,0.0738574,-0.0949533,0.0622345,-0.0276386,-0.00891823,0.0493447,0.00633906,0.00124628,-0.0104396,0.0728928,0.00877024,0.0083938,0.0655148,0.0615112,-0.0490666,0.132588,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.024
-0.0446023,2.17739,2.33118,2.17859,2.26166,2.35421,0.0417361,0.0378887,0.0820638,-0.105504,0.0691495,-0.0307096,-0.00990914,0.0548275,0.0070434,0.00138475,-0.0115995,0.080992,0.00974472,0.00932644,0.0727942,0.0683458,-0.0545185,0.147321,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.027
-0.0490625,2.17013,2.3393,2.17145,2.26283,2.36464,0.0459097,0.0416776,0.0902702,-0.116054,0.0760644,-0.0337805,-0.0109001,0.0603102,0.00774774,0.00152323,-0.0127595,0.0890912,0.0107192,0.0102591,0.0800736,0.0751804,-0.0599703,0.162053,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.03
-0.0535227,2.16287,2.34741,2.16431,2.264,2.37506,0.0500833,0.0454665,0.0984766,-0.126604,0.0829794,-0.0368515,-0.011891,0.065793,0.00845208,0.0016617,-0.0139194,0.0971904,0.0116937,0.0111917,0.087353,0.082015,-0.0654222,0.176785,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.033
-0.0579829,2.1556,2.35553,2.15717,2.26516,2.38548,0.0542569,0.0492554,0.106683,-0.137155,0.0898943,-0.0399225,-0.0128819,0.0712757,0.00915642,0.00180018,-0.0150794,0.10529,0.0126681,0.0121244,0.0946324,0.0888495,-0.070874,0.191517,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.036
-0.0624432,2.14834,2.36365,2.15003,2.26633,2.3959,0.0584305,0.0530442,0.114889,-0.147705,0.0968093,-0.0429934,-0.0138728,0.0767585,0.00986076,0.00193865,-0.0162393,0.113389,0.0136426,0.013057,0.101912,0.0956841,-0.0763259,0.206249,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.039
-0.0669034,2.14108,2.37177,2.14289,2.2675,2.40632,0.0626041,0.0568331,0.123096,-0.158255,0.103724,-0.0460644,-0.0148637,0.0822412,0.0105651,0.00207713,-0.0173993,0.121488,0.0146171,0.0139897,0.109191,0.102519,-0.0817777,0.220981,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.042
-0.0713636,2.13382,2.37989,2.13575,2.26866,2.41674,0.0667777,0.060622,0.131302,-0.168806,0.110639,-0.0491353,-0.0158546,0.087724,0.0112694,0.0022156,-0.0185592,0.129587,0.0155915,0.0149223,0.116471,0.109353,-0.0872296,0.235713,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.045
-0.0758238,2.12656,2.388,2.12861,2.26983,2.42716,0.0709513,0.0644109,0.139508,-0.179356,0.117554,-0.0522063,-0.0168455,0.0932067,0.0119738,0.00235408,-0.0197192,0.137686,0.016566,0.015855,0.12375,0.116188,-0.0926814,0.250445,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.048
-0.0802841,2.1193,2.39612,2.12146,2.271,2.43759,0.0751249,0.0681997,0.147715,-0.189907,0.124469,-0.0552772,-0.0178365,0.0986895,0.0126781,0.00249255,-0.0208791,0.145786,0.0175405,0.0167876,0.13103,0.123022,-0.0981333,0.265177,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.051
-0.0847443,2.11204,2.40424,2.11432,2.27216,2.44801,0.0792985,0.0719886,0.155921,-0.200457,0.131384,-0.0583482,-0.0188274,0.104172,0.0133825,0.00263103,-0.0220391,0.153885,0.018515,0.0177202,0.138309,0.129857,-0.103585,0.279909,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.054
-0.0892045,2.10478,2.41236,2.10718,2.27333,2.45843,0.0834722,0.0757775,0.164128,-0.211007,0.138299,-0.0614192,-0.0198183,0.109655,0.0140868,0.0027695,-0.023199,0.161984,0.0194894,0.0186529,0.145588,0.136692,-0.109037,0.294641,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.057
-0.0936647,2.09752,2.42048,2.10004,2.2745,2.46885,0.0876458,0.0795664,0.172334,-0.221558,0.145214,-0.0644901,-0.0208092,0.115138,0.0147911,0.00290798,-0.024359,0.170083,0.0204639,0.0195855,0.152868,0.143526,-0.114489,0.309373,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.06
-0.098125,2.09025,2.42859,2.0929,2.27566,2.47927,0.0918194,0.0833552,0.18054,-0.232108,0.152129,-0.0675611,-0.0218001,0.12062,0.0154955,0.00304645,-0.025519,0.178182,0.0214384,0.0205182,0.160147,0.150361,-0.119941,0.324105,1.37261e-311,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28855e-231,0,0,0.063
